time,dev_id,power,freq,temp,rated_freq
1715016055,0,74.5,1000,40,1000
1715016065,0,131.4,1000,40,1000
1715016076,0,157.9,1000,40,1000
1715016086,0,158.3,1000,39,1000
1715016097,0,165.0,1000,40,1000
1715016107,0,139.4,1000,39,1000
1715016117,0,156.7,1000,40,1000
1715016128,0,157.8,1000,41,1000
1715016138,0,79.1,1000,41,1000
1715016149,0,158.7,1000,42,1000
1715016159,0,130.3,1000,41,1000
1715016170,0,158.1,1000,42,1000
1715016180,0,157.8,1000,41,1000
1715016191,0,71.8,1000,41,1000
1715016201,0,73.8,1000,41,1000
1715016212,0,74.6,1000,40,1000
1715016222,0,133.7,1000,40,1000
1715016233,0,92.3,1000,40,1000
1715016243,0,73.9,1000,40,1000
1715016253,0,136.7,1000,40,1000
1715016264,0,160.2,1000,40,1000
1715016274,0,161.6,1000,40,1000
1715016285,0,74.5,1000,41,1000
1715016295,0,72.0,1000,41,1000
1715016306,0,99.8,1000,41,1000
1715016316,0,160.5,1000,41,1000
1715016327,0,164.6,1000,42,1000
1715016337,0,76.8,1000,42,1000
1715016348,0,157.0,1000,42,1000
1715016358,0,74.6,1000,41,1000
1715016369,0,154.3,1000,41,1000
1715016379,0,162.6,1000,40,1000
1715016389,0,160.3,1000,41,1000
1715016400,0,153.5,1000,40,1000
1715016410,0,126.5,1000,40,1000
1715016421,0,160.5,1000,40,1000
1715016431,0,71.6,1000,41,1000
1715016442,0,158.6,1000,41,1000
1715016452,0,157.9,1000,41,1000
1715016463,0,159.0,1000,41,1000
1715016473,0,74.4,1000,42,1000
1715016484,0,74.7,1000,41,1000
1715016494,0,158.4,1000,42,1000
1715016505,0,71.8,1000,42,1000
1715016515,0,74.6,1000,42,1000
1715016526,0,159.7,1000,41,1000
1715016536,0,159.5,1000,41,1000
1715016546,0,162.6,1000,40,1000
1715016557,0,144.7,1000,40,1000
1715016567,0,141.6,1000,40,1000
1715016578,0,159.9,1000,40,1000
1715016588,0,71.5,1000,41,1000
1715016599,0,156.8,1000,41,1000
1715016609,0,156.2,1000,41,1000
1715016620,0,164.7,1000,42,1000
1715016630,0,152.1,1000,42,1000
1715016641,0,165.0,1000,40,1000
1715016651,0,158.6,1000,41,1000
1715016661,0,124.5,1000,41,1000
1715016672,0,159.9,1000,41,1000
1715016682,0,153.2,1000,41,1000
1715016693,0,159.7,1000,40,1000
1715016703,0,139.2,1000,40,1000
1715016714,0,129.0,1000,40,1000
1715016724,0,127.1,1000,40,1000
1715016735,0,157.7,1000,40,1000
1715016745,0,133.7,1000,42,1000
1715016756,0,72.0,1000,40,1000
1715016766,0,161.6,1000,41,1000
1715016777,0,161.3,1000,41,1000
1715016787,0,154.4,1000,41,1000
1715016797,0,153.9,1000,42,1000
1715016808,0,161.6,1000,41,1000
1715016818,0,161.4,1000,41,1000
1715016829,0,140.8,1000,42,1000
1715016839,0,158.7,1000,41,1000
1715016850,0,146.6,1000,40,1000
1715016860,0,74.6,1000,41,1000
1715016871,0,163.0,1000,40,1000
1715016881,0,160.7,1000,40,1000
1715016892,0,149.9,1000,40,1000
1715016902,0,71.4,1000,40,1000
1715016913,0,74.6,1000,40,1000
1715016923,0,149.2,1000,41,1000
1715016933,0,146.5,1000,41,1000
1715016944,0,74.6,1000,42,1000
1715016954,0,157.5,1000,41,1000
1715016965,0,165.1,1000,42,1000
1715016975,0,162.5,1000,42,1000
1715016986,0,164.6,1000,41,1000
1715016996,0,159.7,1000,40,1000
1715017007,0,164.9,1000,40,1000
1715017017,0,106.9,1000,40,1000
1715017028,0,135.0,1000,39,1000
1715017038,0,160.0,1000,40,1000
1715017049,0,73.4,1000,41,1000
1715017059,0,72.0,1000,41,1000
1715017069,0,157.0,1000,40,1000
1715017080,0,127.7,1000,41,1000
1715017090,0,154.5,1000,42,1000
1715017101,0,74.6,1000,42,1000
1715017111,0,159.0,1000,41,1000
1715017122,0,107.8,1000,41,1000
1715017132,0,141.5,1000,42,1000
1715017143,0,154.4,1000,41,1000
1715017153,0,159.8,1000,40,1000
1715017164,0,149.1,1000,40,1000
1715017174,0,72.1,1000,41,1000
1715017184,0,158.5,1000,40,1000
1715017195,0,71.5,1000,41,1000
1715017205,0,74.0,1000,41,1000
1715017216,0,160.0,1000,40,1000
1715017226,0,145.9,1000,41,1000
1715017237,0,142.3,1000,41,1000
1715017247,0,74.4,1000,40,1000
1715017258,0,74.4,1000,41,1000
1715017268,0,73.0,1000,41,1000
1715017279,0,74.7,1000,42,1000
1715017289,0,138.9,1000,42,1000
1715017300,0,166.1,1000,41,1000
1715017310,0,161.9,1000,40,1000
1715017321,0,71.8,1000,40,1000
1715017331,0,140.2,1000,40,1000
1715017341,0,71.5,1000,41,1000
1715017352,0,166.1,1000,40,1000
1715017362,0,150.2,1000,39,1000
1715017373,0,153.3,1000,40,1000
1715017383,0,137.4,1000,41,1000
1715017394,0,134.3,1000,42,1000
1715017404,0,165.6,1000,41,1000
1715017415,0,149.7,1000,42,1000
1715017425,0,139.0,1000,41,1000
1715017436,0,76.5,1000,42,1000
1715017446,0,159.4,1000,41,1000
1715017457,0,156.0,1000,41,1000
1715017467,0,161.3,1000,41,1000
1715017478,0,156.5,1000,40,1000
1715017488,0,136.2,1000,40,1000
1715017498,0,75.6,1000,40,1000
1715017509,0,73.7,1000,41,1000
1715017519,0,93.7,1000,41,1000
1715017530,0,74.3,1000,40,1000
1715017540,0,161.0,1000,41,1000
1715017551,0,71.5,1000,41,1000
1715017561,0,165.0,1000,42,1000
1715017572,0,158.3,1000,42,1000
1715017582,0,162.5,1000,42,1000
1715017593,0,76.9,1000,41,1000
1715017603,0,140.0,1000,42,1000
1715017614,0,156.9,1000,40,1000
1715017624,0,158.6,1000,40,1000
